---------------------------------------------------------------------------------------------
Output for  sample-f.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2978954)
('total number of distinct words=', 45509)
('popular_threshold_word=', 2276.0)
('common_threshold_l_word=', 21616.0)
('common_threshold_u_word=', 23893.0)
('rare_threshold_word=', 43233.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|1073|build         |245      |
|1074|hid           |245      |
|1075|nine          |245      |
|1076|smile         |245      |
|1077|stop          |245      |
|1078|comfort       |244      |
|1079|fee           |244      |
|1080|finished      |244      |
|1081|mentioned     |244      |
|1082|moreover      |244      |
|1083|putting       |244      |
|1084|slavery       |244      |
|1085|delight       |243      |
|1086|obey          |243      |
|1087|salvation     |243      |
|1088|arise         |242      |
|1089|false         |242      |
|1090|sign          |242      |
|1091|vain          |242      |
|1092|beowulf       |241      |
|1093|conversation  |241      |
|1094|faces         |241      |
|1095|started       |241      |
|1096|waited        |241      |
|1097|miles         |240      |
|1098|named         |240      |
|1099|throne        |240      |
|1100|wash          |239      |
|1101|darkness      |238      |
|1102|fit           |238      |
|1103|grant         |238      |
|1104|perfect       |238      |
|1105|smote         |238      |
|1106|ark           |237      |
|1107|lovely        |237      |
|1108|sheep         |237      |
|1109|stranger      |237      |
|1110|thence        |237      |
|1111|bit           |236      |
|1112|goes          |236      |
|1113|neck          |236      |
|1114|political     |236      |
|1115|presently     |236      |
|1116|righteous     |236      |
|1117|yourself      |236      |
|1118|consent       |235      |
|1119|danger        |235      |
|1120|discovered    |235      |
|1121|angel         |234      |
|1122|respect       |234      |
|1123|straight      |234      |
|1124|amongst       |233      |
|1125|closed        |233      |
|1126|destroyed     |233      |
|1127|food          |233      |
|1128|fuck          |233      |
|1129|individual    |233      |
|1130|pharaoh       |233      |
|1131|reading       |233      |
|1132|removed       |233      |
|1133|sold          |233      |
|1134|wished        |233      |
|1135|beast         |232      |
|1136|caused        |232      |
|1137|due           |232      |
|1138|himselfe      |232      |
|1139|hole          |232      |
|1140|naturall      |232      |
|1141|remembered    |232      |
|1142|road          |232      |
|1143|sarah         |232      |
|1144|served        |232      |
|1145|stones        |232      |
|1146|waiting       |232      |
|1147|declared      |231      |
|1148|holding       |231      |
|1149|ladies        |231      |
|1150|latter        |231      |
|1151|robert        |231      |
|1152|walking       |231      |
|1153|likewise      |230      |
|1154|linde         |230      |
|1155|recollect     |230      |
|1156|rock          |230      |
|1157|scripture     |230      |
|1158|knees         |229      |
|1159|questions     |229      |
|1160|soldiers      |229      |
|1161|spirits       |229      |
|1162|fourth        |228      |
|1163|obliged       |228      |
|1164|section       |228      |
|1165|start         |227      |
|1166|chosen        |226      |
|1167|copies        |226      |
|1168|greatly       |226      |
|1169|http          |226      |
|1170|reckon        |226      |
|1171|twice         |226      |
|1172|begat         |225      |
|1173|drawn         |225      |
|1174|important     |225      |
|1175|wild          |225      |
|1176|baker         |224      |
|1177|cock          |224      |
|1178|dr            |224      |
|1179|expected      |224      |
|1180|turning       |224      |
|1181|vessels       |224      |
|1182|knows         |223      |
|1183|members       |223      |
|1184|rain          |223      |
|1185|union         |223      |
|1186|bright        |222      |
|1187|prepared      |222      |
|1188|silence       |222      |
|1189|difference    |221      |
|1190|domain        |221      |
|1191|scarcely      |221      |
|1192|determined    |220      |
|1193|nose          |220      |
|1194|sofa          |220      |
|1195|thick         |220      |
|1196|bee           |219      |
|1197|running       |219      |
|1198|scarecrow     |219      |
|1199|slept         |219      |
|1200|wonderful     |219      |
|1201|breath        |218      |
|1202|changed       |218      |
|1203|laughing      |218      |
|1204|reign         |218      |
|1205|alive         |217      |
|1206|bow           |217      |
|1207|hill          |217      |
|1208|marked        |217      |
|1209|sufficient    |217      |
|1210|host          |216      |
|1211|touch         |216      |
|1212|affairs       |215      |
|1213|agreed        |215      |
|1214|hannah        |215      |
|1215|instant       |215      |
|1216|opinions      |215      |
|1217|step          |215      |
|1218|thyself       |215      |
|1219|lives         |214      |
|1220|proud         |214      |
|1221|saved         |214      |
|1222|slain         |214      |
|1223|accepted      |213      |
|1224|action        |213      |
|1225|beauty        |213      |
|1226|owner         |213      |
|1227|watched       |213      |
|1228|beasts        |212      |
|1229|conduct       |212      |
|1230|cubits        |212      |
|1231|fool          |212      |
|1232|gather        |212      |
|1233|minister      |212      |
|1234|saviour       |212      |
|1235|sorry         |212      |
|1236|tin           |212      |
|1237|collection    |211      |
|1238|creature      |211      |
|1239|dropped       |211      |
|1240|labour        |211      |
|1241|possessed     |211      |
|1242|weeks         |211      |
|1243|whilst        |211      |
|1244|attention     |210      |
|1245|ear           |210      |
|1246|gay           |210      |
|1247|grave         |210      |
|1248|hearts        |210      |
|1249|sentence      |210      |
|1250|boats         |209      |
|1251|buried        |209      |
|1252|considerable  |209      |
|1253|seat          |209      |
|1254|simple        |209      |
|1255|success       |209      |
|1256|summer        |209      |
|1257|begin         |208      |
|1258|daily         |208      |
|1259|ebooks        |208      |
|1260|guard         |208      |
|1261|heathen       |208      |
|1262|instruction   |208      |
|1263|mountains     |208      |
|1264|music         |208      |
|1265|otherwise     |208      |
|1266|pain          |208      |
|1267|perfectly     |208      |
|1268|worse         |208      |
|1269|appearance    |207      |
|1270|box           |207      |
|1271|cost          |207      |
|1272|joe           |207      |
|1273|mankind       |207      |
|1274|military      |207      |
|1275|ministers     |207      |
|1276|note          |207      |
|1277|terrible      |207      |
|1278|cases         |206      |
|1279|escape        |206      |
|1280|fortune       |206      |
|1281|nobody        |206      |
|1282|orders        |206      |
|1283|shook         |206      |
|1284|unclean       |206      |
|1285|whenever      |206      |
|1286|distribution  |205      |
|1287|fancy         |205      |
|1288|org           |205      |
|1289|samuel        |205      |
|1290|bottom        |204      |
|1291|courage       |204      |
|1292|expression    |204      |
|1293|gun           |204      |
|1294|h             |204      |
|1295|shame         |204      |
|1296|bless         |203      |
|1297|ordered       |203      |
|1298|paris         |203      |
|1299|slew          |203      |
|1300|whosoever     |203      |
|1301|committed     |202      |
|1302|dressed       |202      |
|1303|elders        |202      |
|1304|finger        |202      |
|1305|jordan        |202      |
|1306|likely        |202      |
|1307|refused       |202      |
|1308|sins          |202      |
|1309|warm          |202      |
|1310|excellent     |201      |
|1311|opportunity   |201      |
|1312|abroad        |200      |
|1313|advice        |200      |
|1314|author        |200      |
|1315|distributing  |200      |
|1316|lines         |200      |
|1317|obedience     |200      |
|1318|rules         |200      |
|1319|thank         |200      |
|1320|various       |200      |
|1321|wrath         |200      |
|1322|aside         |199      |
|1323|bum           |199      |
|1324|everybody     |199      |
|1325|played        |199      |
|1326|shot          |199      |
|1327|spite         |199      |
|1328|supposed      |199      |
|1329|crying        |198      |
|1330|pocket        |198      |
|1331|shadow        |198      |
|1332|telling       |198      |
|1333|thereby       |198      |
|1334|tone          |198      |
|1335|uncle         |198      |
|1336|using         |198      |
|1337|building      |197      |
|1338|forgotten     |197      |
|1339|observe       |197      |
|1340|reigned       |197      |
|1341|takes         |197      |
|1342|view          |197      |
|1343|village       |197      |
|1344|anybody       |196      |
|1345|apostles      |196      |
|1346|benjamin      |196      |
|1347|buy           |196      |
|1348|emperor       |196      |
|1349|hide          |196      |
|1350|limited       |196      |
|1351|regard        |196      |
|1352|sing          |196      |
|1353|title         |196      |
|1354|value         |196      |
|1355|barrel        |195      |
|1356|broke         |195      |
|1357|curious       |195      |
|1358|matters       |195      |
|1359|publique      |195      |
|1360|difficulty    |194      |
|1361|fallen        |194      |
|1362|nevertheless  |194      |
|1363|punishment    |194      |
|1364|pushed        |194      |
|1365|study         |194      |
|1366|border        |193      |
|1367|harm          |193      |
|1368|pair          |193      |
|1369|personal      |193      |
|1370|countries     |192      |
|1371|dust          |192      |
|1372|marry         |192      |
|1373|quick         |192      |
|1374|tax           |192      |
|1375|vessel        |192      |
|1376|cattle        |191      |
|1377|counsel       |191      |
|1378|finally       |191      |
|1379|naturally     |191      |
|1380|sorrow        |191      |
|1381|whales        |191      |
|1382|figure        |190      |
|1383|fled          |190      |
|1384|burn          |189      |
|1385|forced        |189      |
|1386|grown         |189      |
|1387|hate          |189      |
|1388|prevent       |189      |
|1389|settled       |189      |
|1390|choose        |188      |
|1391|deck          |188      |
|1392|expect        |188      |
|1393|gives         |188      |
|1394|palace        |188      |
|1395|sudden        |188      |
|1396|threw         |188      |
|1397|begun         |187      |
|1398|divided       |187      |
|1399|dominion      |187      |
|1400|generations   |187      |
|1401|gentlemen     |187      |
|1402|george        |187      |
|1403|hee           |187      |
|1404|james         |187      |
|1405|lead          |187      |
