---------------------------------------------------------------------------------------------
Output for  sample-g.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2096932)
('total number of distinct words=', 36767)
('popular_threshold_word=', 1839.0)
('common_threshold_l_word=', 17464.0)
('common_threshold_u_word=', 19303.0)
('rare_threshold_word=', 34928.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|18140|organization     |3        |
|18141|orpheus          |3        |
|18142|osiers           |3        |
|18143|ostensible       |3        |
|18144|ostent           |3        |
|18145|otter            |3        |
|18146|ottomites        |3        |
|18147|ounces           |3        |
|18148|outlives         |3        |
|18149|outruns          |3        |
|18150|outset           |3        |
|18151|outstrip         |3        |
|18152|outworn          |3        |
|18153|overblown        |3        |
|18154|overcast         |3        |
|18155|overnight        |3        |
|18156|overplus         |3        |
|18157|overspread       |3        |
|18158|overthrew        |3        |
|18159|overwhelm        |3        |
|18160|owgh             |3        |
|18161|oxlips           |3        |
|18162|oysters          |3        |
|18163|pachivedas       |3        |
|18164|pah              |3        |
|18165|painstaking      |3        |
|18166|paintings        |3        |
|18167|paints           |3        |
|18168|paire            |3        |
|18169|palpably         |3        |
|18170|palsy            |3        |
|18171|paly             |3        |
|18172|pancakes         |3        |
|18173|pandafilando     |3        |
|18174|pane             |3        |
|18175|panic            |3        |
|18176|panoply          |3        |
|18177|pant             |3        |
|18178|pantheon         |3        |
|18179|panther          |3        |
|18180|pantler          |3        |
|18181|paphos           |3        |
|18182|paradox          |3        |
|18183|paramount        |3        |
|18184|parasite         |3        |
|18185|parasites        |3        |
|18186|pardoning        |3        |
|18187|paring           |3        |
|18188|parishioners     |3        |
|18189|parks            |3        |
|18190|parlours         |3        |
|18191|parlous          |3        |
|18192|partaker         |3        |
|18193|participate      |3        |
|18194|passado          |3        |
|18195|passport         |3        |
|18196|pastimes         |3        |
|18197|pastor           |3        |
|18198|pastorals        |3        |
|18199|pastures         |3        |
|18200|pataliputra      |3        |
|18201|patents          |3        |
|18202|paternosters     |3        |
|18203|pathetical       |3        |
|18204|pathetically     |3        |
|18205|patna            |3        |
|18206|patronize        |3        |
|18207|patted           |3        |
|18208|pea              |3        |
|18209|peacocks         |3        |
|18210|peak             |3        |
|18211|peaks            |3        |
|18212|pearly           |3        |
|18213|peeces           |3        |
|18214|peel             |3        |
|18215|peeps            |3        |
|18216|peevishly        |3        |
|18217|pelf             |3        |
|18218|pelican          |3        |
|18219|pellets          |3        |
|18220|penetrable       |3        |
|18221|penetrates       |3        |
|18222|penitently       |3        |
|18223|pentecost        |3        |
|18224|penthouse        |3        |
|18225|peoples          |3        |
|18226|perceave         |3        |
|18227|perched          |3        |
|18228|perdu            |3        |
|18229|perdy            |3        |
|18230|performer        |3        |
|18231|perfuming        |3        |
|18232|perlerines       |3        |
|18233|permanently      |3        |
|18234|perpetrated      |3        |
|18235|perrys           |3        |
|18236|persecuting      |3        |
|18237|persecutions     |3        |
|18238|persecutors      |3        |
|18239|perseus          |3        |
|18240|persia           |3        |
|18241|persistence      |3        |
|18242|persistent       |3        |
|18243|persisting       |3        |
|18244|persists         |3        |
|18245|pertinacity      |3        |
|18246|pertly           |3        |
|18247|perusing         |3        |
|18248|perverted        |3        |
|18249|petulantly       |3        |
|18250|pharamond        |3        |
|18251|phases           |3        |
|18252|pheasant         |3        |
|18253|phenomenon       |3        |
|18254|phillips         |3        |
|18255|philosophic      |3        |
|18256|philoten         |3        |
|18257|phoebe           |3        |
|18258|phraseology      |3        |
|18259|phrygia          |3        |
|18260|phut             |3        |
|18261|physically       |3        |
|18262|pia              |3        |
|18263|picardy          |3        |
|18264|pieced           |3        |
|18265|pight            |3        |
|18266|pilfering        |3        |
|18267|pinnace          |3        |
|18268|piped            |3        |
|18269|piping           |3        |
|18270|pitfall          |3        |
|18271|placidly         |3        |
|18272|plackets         |3        |
|18273|plaint           |3        |
|18274|plaintiff        |3        |
|18275|plaited          |3        |
|18276|planks           |3        |
|18277|plashy           |3        |
|18278|plastering       |3        |
|18279|platonic         |3        |
|18280|plausible        |3        |
|18281|plausive         |3        |
|18282|playfellows      |3        |
|18283|pledging         |3        |
|18284|plodding         |3        |
|18285|plotting         |3        |
|18286|ploughboy        |3        |
|18287|ploughed         |3        |
|18288|plunges          |3        |
|18289|poetic           |3        |
|18290|poised           |3        |
|18291|poising          |3        |
|18292|poisoner         |3        |
|18293|poisoning        |3        |
|18294|pollards         |3        |
|18295|pollution        |3        |
|18296|polo             |3        |
|18297|poniards         |3        |
|18298|ponies           |3        |
|18299|porn             |3        |
|18300|portends         |3        |
|18301|porters          |3        |
|18302|posies           |3        |
|18303|posset           |3        |
|18304|postboy          |3        |
|18305|posterns         |3        |
|18306|posy             |3        |
|18307|potatoes         |3        |
|18308|potentates       |3        |
|18309|potential        |3        |
|18310|poultice         |3        |
|18311|pounding         |3        |
|18312|powders          |3        |
|18313|powered          |3        |
|18314|prains           |3        |
|18315|prancing         |3        |
|18316|prattling        |3        |
|18317|preachers        |3        |
|18318|preaches         |3        |
|18319|precept          |3        |
|18320|precipitation    |3        |
|18321|predict          |3        |
|18322|predominance     |3        |
|18323|preferring       |3        |
|18324|prefers          |3        |
|18325|prejudicial      |3        |
|18326|premature        |3        |
|18327|premium          |3        |
|18328|prentices        |3        |
|18329|prepossessing    |3        |
|18330|prepossession    |3        |
|18331|presentable      |3        |
|18332|presiding        |3        |
|18333|prester          |3        |
|18334|pretences        |3        |
|18335|priami           |3        |
|18336|primary          |3        |
|18337|prodding         |3        |
|18338|prodigality      |3        |
|18339|profanation      |3        |
|18340|profile          |3        |
|18341|profitless       |3        |
|18342|projected        |3        |
|18343|prolix           |3        |
|18344|prolixity        |3        |
|18345|prologues        |3        |
|18346|prolonging       |3        |
|18347|promethean       |3        |
|18348|promiseth        |3        |
|18349|promotions       |3        |
|18350|prompting        |3        |
|18351|pronouns         |3        |
|18352|propertied       |3        |
|18353|prophetically    |3        |
|18354|propitiate       |3        |
|18355|propositions     |3        |
|18356|proscription     |3        |
|18357|protectors       |3        |
|18358|protectorship    |3        |
|18359|protract         |3        |
|18360|provides         |3        |
|18361|prowling         |3        |
|18362|proximity        |3        |
|18363|prune            |3        |
|18364|publication      |3        |
