---------------------------------------------------------------------------------------------
Output for  sample-d.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2948155)
('total number of distinct words=', 57120)
('popular_threshold_word=', 2856.0)
('common_threshold_l_word=', 27132.0)
('common_threshold_u_word=', 29988.0)
('rare_threshold_word=', 54264.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|Word           |Frequency|
|27869|accidence            |2        |
|27870|acclaim              |2        |
|27871|acclimatised         |2        |
|27872|accosting            |2        |
|27873|accouchement         |2        |
|27874|accretions           |2        |
|27875|accrue               |2        |
|27876|accusativo           |2        |
|27877|accuses              |2        |
|27878|accustom             |2        |
|27879|achates              |2        |
|27880|achieves             |2        |
|27881|aclands              |2        |
|27882|acoustics            |2        |
|27883|acquiescing          |2        |
|27884|acquires             |2        |
|27885|acrimony             |2        |
|27886|acropolis            |2        |
|27887|actaeon              |2        |
|27888|acton                |2        |
|27889|actuality            |2        |
|27890|actuates             |2        |
|27891|acushla              |2        |
|27892|adaptations          |2        |
|27893|adapts               |2        |
|27894|addenda              |2        |
|27895|addiction            |2        |
|27896|addio                |2        |
|27897|additionally         |2        |
|27898|addled               |2        |
|27899|addressee            |2        |
|27900|addresser            |2        |
|27901|addrest              |2        |
|27902|adhesiveness         |2        |
|27903|adhuc                |2        |
|27904|adiew                |2        |
|27905|adipose              |2        |
|27906|adjectives           |2        |
|27907|adjudged             |2        |
|27908|adjudication         |2        |
|27909|adjudications        |2        |
|27910|adjured              |2        |
|27911|adjusts              |2        |
|27912|admeasurements       |2        |
|27913|admittedly           |2        |
|27914|admonitory           |2        |
|27915|adolescent           |2        |
|27916|adon                 |2        |
|27917|adoptive             |2        |
|27918|adopts               |2        |
|27919|adorable             |2        |
|27920|adown                |2        |
|27921|adramadio            |2        |
|27922|adrianopoli          |2        |
|27923|adroitly             |2        |
|27924|adroop               |2        |
|27925|adulteration         |2        |
|27926|adventuress          |2        |
|27927|adventuring          |2        |
|27928|adventurously        |2        |
|27929|adversely            |2        |
|27930|adverting            |2        |
|27931|advocacy             |2        |
|27932|aeneid               |2        |
|27933|aerated              |2        |
|27934|aesop                |2        |
|27935|aetna                |2        |
|27936|affectedly           |2        |
|27937|affianced            |2        |
|27938|affidavits           |2        |
|27939|affined              |2        |
|27940|affirmance           |2        |
|27941|affirmations         |2        |
|27942|affirmatur           |2        |
|27943|afflicts             |2        |
|27944|affluent             |2        |
|27945|affray               |2        |
|27946|aforethought         |2        |
|27947|africans             |2        |
|27948|agam                 |2        |
|27949|agape                |2        |
|27950|agenbuyer            |2        |
|27951|aggravation          |2        |
|27952|aggregated           |2        |
|27953|aggregations         |2        |
|27954|aggressing           |2        |
|27955|aggressor            |2        |
|27956|aggrieved            |2        |
|27957|aging                |2        |
|27958|agitating            |2        |
|27959|agnolo               |2        |
|27960|agnostic             |2        |
|27961|agog                 |2        |
|27962|agonizingly          |2        |
|27963|aground              |2        |
|27964|agus                 |2        |
|27965|aham                 |2        |
|27966|aidance              |2        |
|27967|ail                  |2        |
|27968|ailments             |2        |
|27969|ails                 |2        |
|27970|ainsi                |2        |
|27971|aired                |2        |
|27972|airth                |2        |
|27973|aix                  |2        |
|27974|akasic               |2        |
|27975|akimbo               |2        |
|27976|alacke               |2        |
|27977|alaki                |2        |
|27978|alamo                |2        |
|27979|alarmingly           |2        |
|27980|alaska               |2        |
|27981|alba                 |2        |
|27982|albanians            |2        |
|27983|albatrosses          |2        |
|27984|albemarle            |2        |
|27985|alberta              |2        |
|27986|alcinous             |2        |
|27987|alderley             |2        |
|27988|aleppo               |2        |
|27989|alexanders           |2        |
|27990|alexandrian          |2        |
|27991|algeciras            |2        |
|27992|algerine             |2        |
|27993|algy                 |2        |
|27994|ali                  |2        |
|27995|aliorelative         |2        |
|27996|aliquid              |2        |
|27997|allah                |2        |
|27998|allardyce            |2        |
|27999|alle                 |2        |
|28000|allegation           |2        |
|28001|alleging             |2        |
|28002|alleviate            |2        |
|28003|alleviating          |2        |
|28004|alleviation          |2        |
